Collection Year,Collection Agency,Collection Name,OBS Gear Code,FMP Area,Reporting Area,ADFG Region,ADFG Statistical Area,Agency Species Code Type,Species Code,Species Group Code,Species Group Name,Number Animals,Weight,Record Count,Contact,Date Received from AKR
2012,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Southcentral,515935,AKR,157,ROCK,Other Rockfish,2,3,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Southcentral,535834,AKR,139,ROCK,Other Rockfish,0,1,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,515700,AKR,153,ROCK,Other Rockfish,1,0.66,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525630,AKR,153,ROCK,Other Rockfish,3,1.16,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525701,AKR,153,ROCK,Other Rockfish,2,1.02,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525703,AKR,145,ROCK,Other Rockfish,1,3.18,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525703,AKR,153,ROCK,Other Rockfish,1,0.49,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525731,AKR,153,ROCK,Other Rockfish,2,1.56,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525732,AKR,153,ROCK,Other Rockfish,3,1.23,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525733,AKR,153,ROCK,Other Rockfish,3,1.06,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525807,AKR,153,ROCK,Other Rockfish,1,0.96,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535732,AKR,153,ROCK,Other Rockfish,13,19.98,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Small-Mesh Trawl Survey,1,GOA,620,Westward,555701,AKR,153,ROCK,Other Rockfish,1,0.94,1,"Aaren Ellsworth, ADFG, aaren.ellsworth@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Small-Mesh Trawl Survey,1,GOA,630,Westward,525805,AKR,153,ROCK,Other Rockfish,1,0.09,1,"Aaren Ellsworth, ADFG, aaren.ellsworth@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Sport Fishery,,GOA,630,,,AKR,155,ROCK,Other Rockfish,314,359,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Sport Fishery,,GOA,630,,,AKR,157,ROCK,Other Rockfish,514,701,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Sport Fishery,,GOA,630,,,AKR,158,ROCK,Other Rockfish,18,7,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Sport Fishery,,GOA,640,,,AKR,155,ROCK,Other Rockfish,11,10,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Sport Fishery,,GOA,650,,,AKR,137,ROCK,Other Rockfish,96,536,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Sport Fishery,,GOA,650,,,AKR,153,ROCK,Other Rockfish,101,155,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Sport Fishery,,GOA,650,,,AKR,155,ROCK,Other Rockfish,815,834,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Sport Fishery,,GOA,650,,,AKR,156,ROCK,Other Rockfish,106,139,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Sport Fishery,,GOA,650,,,AKR,157,ROCK,Other Rockfish,1170,1808,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Sport Fishery,,GOA,650,,,AKR,158,ROCK,Other Rockfish,61,22,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2012,ADFG,Sport Fishery,,GOA,650,,,AKR,184,ROCK,Other Rockfish,181,258,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,610,,,AKR,145,ROCK,Other Rockfish,0,225,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,610,,,AKR,175,ROCK,Other Rockfish,0,47,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,620,,,AKR,145,ROCK,Other Rockfish,0,141,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,620,,,AKR,153,ROCK,Other Rockfish,0,66,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,620,,,AKR,175,ROCK,Other Rockfish,0,34,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,630,,,AKR,138,ROCK,Other Rockfish,0,68,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,630,,,AKR,145,ROCK,Other Rockfish,0,2234,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,630,,,AKR,147,ROCK,Other Rockfish,0,22,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,630,,,AKR,153,ROCK,Other Rockfish,0,55,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,630,,,AKR,157,ROCK,Other Rockfish,0,7,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,640,,,AKR,145,ROCK,Other Rockfish,0,931,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,640,,,AKR,147,ROCK,Other Rockfish,0,14,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,640,,,AKR,153,ROCK,Other Rockfish,0,44,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,640,,,AKR,155,ROCK,Other Rockfish,0,6,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,640,,,AKR,157,ROCK,Other Rockfish,0,7,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,649,,,AKR,145,ROCK,Other Rockfish,0,78,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,649,,,AKR,147,ROCK,Other Rockfish,0,8,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,649,,,AKR,153,ROCK,Other Rockfish,0,1,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,650,,,AKR,153,ROCK,Other Rockfish,0,559,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,650,,,AKR,155,ROCK,Other Rockfish,0,1,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,650,,,AKR,157,ROCK,Other Rockfish,0,176,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,659,,,AKR,153,ROCK,Other Rockfish,0,402,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,IPHC,IPHC Annual Longline Survey,8,GOA,659,,,AKR,157,ROCK,Other Rockfish,0,21,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2012,NMFS,AFSC Annual Longline Survey,,GOA,610,,,AKR,145,ROCK,Other Rockfish,43,124.029,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2021-10-31 19:00:02
2012,NMFS,AFSC Annual Longline Survey,,GOA,610,,,AKR,153,ROCK,Other Rockfish,22,39.056,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2021-10-31 19:00:02
2012,NMFS,AFSC Annual Longline Survey,,GOA,620,,,AKR,145,ROCK,Other Rockfish,8,23.075,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2021-10-31 19:00:02
2012,NMFS,AFSC Annual Longline Survey,,GOA,620,,,AKR,153,ROCK,Other Rockfish,47,83.44,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2021-10-31 19:00:02
2012,NMFS,AFSC Annual Longline Survey,,GOA,630,,,AKR,145,ROCK,Other Rockfish,5,14.421,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2021-10-31 19:00:02
2012,NMFS,AFSC Annual Longline Survey,,GOA,630,,,AKR,153,ROCK,Other Rockfish,238,422.521,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2021-10-31 19:00:02
2012,NMFS,AFSC Annual Longline Survey,,GOA,630,,,AKR,166,ROCK,Other Rockfish,2,2.592,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2021-10-31 19:00:02
2012,NMFS,AFSC Annual Longline Survey,,GOA,640,,,AKR,145,ROCK,Other Rockfish,40,115.376,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2021-10-31 19:00:02
2012,NMFS,AFSC Annual Longline Survey,,GOA,640,,,AKR,150,ROCK,Other Rockfish,33,22.781,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2021-10-31 19:00:02
2012,NMFS,AFSC Annual Longline Survey,,GOA,640,,,AKR,153,ROCK,Other Rockfish,101,179.306,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2021-10-31 19:00:02
2012,NMFS,AFSC Annual Longline Survey,,GOA,640,,,AKR,157,ROCK,Other Rockfish,19,33.256,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2021-10-31 19:00:02
2012,NMFS,AFSC Annual Longline Survey,,GOA,650,,,AKR,135,ROCK,Other Rockfish,16,24.907,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2021-10-31 19:00:02
2012,NMFS,AFSC Annual Longline Survey,,GOA,650,,,AKR,153,ROCK,Other Rockfish,679,1205.431,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2021-10-31 19:00:02
2012,NMFS,AFSC Annual Longline Survey,,GOA,650,,,AKR,157,ROCK,Other Rockfish,54,94.517,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2021-10-31 19:00:02
2012,NMFS,AFSC Annual Longline Survey,,GOA,650,,,AKR,185,ROCK,Other Rockfish,13,15.056,1,"Cara Rodgveller , NMFS, cara.rodgveller@noaa.gov",2021-10-31 19:00:02
2013,ADFG,Large-Mesh Trawl Survey,1,GOA,610,Westward,605503,AKR,153,ROCK,Other Rockfish,2,2,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Southcentral,515907,AKR,145,ROCK,Other Rockfish,0,2,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Southcentral,515907,AKR,147,ROCK,Other Rockfish,1,3,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525701,AKR,153,ROCK,Other Rockfish,1,0.6,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525733,AKR,145,ROCK,Other Rockfish,1,3,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525733,AKR,153,ROCK,Other Rockfish,4,1.6,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,525802,AKR,157,ROCK,Other Rockfish,0,1.5,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535732,AKR,153,ROCK,Other Rockfish,16,16.2,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535733,AKR,153,ROCK,Other Rockfish,2,1.8,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535733,AKR,176,ROCK,Other Rockfish,0,0.4,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Large-Mesh Trawl Survey,1,GOA,630,Westward,535803,AKR,153,ROCK,Other Rockfish,8,3.8,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Large-Mesh Trawl Survey,1,GOA,649,Southcentral,466032,AKR,166,ROCK,Other Rockfish,5,18,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Large-Mesh Trawl Survey,1,GOA,649,Southcentral,466100,AKR,153,ROCK,Other Rockfish,1,1,1,"Kally Spalinger-Westward Region, ADFG, kally.spalinger@alaska.gov. Ken Goldman-Southcentral, ADFG, ken.goldman@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Small-Mesh Trawl Survey,1,GOA,610,Westward,595431,AKR,153,ROCK,Other Rockfish,7,3.1,1,"Aaren Ellsworth, ADFG, aaren.ellsworth@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Small-Mesh Trawl Survey,1,GOA,610,Westward,605431,AKR,153,ROCK,Other Rockfish,3,0.4,1,"Aaren Ellsworth, ADFG, aaren.ellsworth@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Small-Mesh Trawl Survey,1,GOA,620,Westward,545702,AKR,153,ROCK,Other Rockfish,1,1.054,1,"Aaren Ellsworth, ADFG, aaren.ellsworth@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,610,,,AKR,145,ROCK,Other Rockfish,16,68,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,610,,,AKR,155,ROCK,Other Rockfish,8,12,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,610,,,AKR,157,ROCK,Other Rockfish,1,1.765,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,620,,,AKR,145,ROCK,Other Rockfish,44,183,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,620,,,AKR,148,ROCK,Other Rockfish,1,2,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,620,,,AKR,155,ROCK,Other Rockfish,23,37,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,620,,,AKR,157,ROCK,Other Rockfish,2,1,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,630,,,AKR,138,ROCK,Other Rockfish,430,708,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,630,,,AKR,145,ROCK,Other Rockfish,8018,31887,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,630,,,AKR,146,ROCK,Other Rockfish,168,385,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,630,,,AKR,147,ROCK,Other Rockfish,2829,4067,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,630,,,AKR,148,ROCK,Other Rockfish,159,250,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,630,,,AKR,149,ROCK,Other Rockfish,563,615,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,630,,,AKR,155,ROCK,Other Rockfish,1228,1727,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,630,,,AKR,157,ROCK,Other Rockfish,636,627,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,630,,,AKR,158,ROCK,Other Rockfish,170,80,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,640,,,AKR,138,ROCK,Other Rockfish,74,101,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,640,,,AKR,145,ROCK,Other Rockfish,1304,5318,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,640,,,AKR,147,ROCK,Other Rockfish,349,532,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,640,,,AKR,148,ROCK,Other Rockfish,63,121,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,640,,,AKR,149,ROCK,Other Rockfish,222,271,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,640,,,AKR,155,ROCK,Other Rockfish,15,14,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,650,,,AKR,137,ROCK,Other Rockfish,42,234,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,650,,,AKR,153,ROCK,Other Rockfish,404,699,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,650,,,AKR,155,ROCK,Other Rockfish,415,313,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,650,,,AKR,156,ROCK,Other Rockfish,143,148,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,650,,,AKR,157,ROCK,Other Rockfish,1223,2030,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,650,,,AKR,158,ROCK,Other Rockfish,43,18,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,650,,,AKR,175,ROCK,Other Rockfish,9,15,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,650,,,AKR,182,ROCK,Other Rockfish,3,6,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,ADFG,Sport Fishery,,GOA,650,,,AKR,184,ROCK,Other Rockfish,153,235,1,"Scott Meyer,  ADFG, scott.meyer@alaska.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,595431,AKR,145,ROCK,Other Rockfish,0,26,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,595432,AKR,145,ROCK,Other Rockfish,0,1,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,595502,AKR,145,ROCK,Other Rockfish,0,6,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,595503,AKR,145,ROCK,Other Rockfish,0,4,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,595504,AKR,145,ROCK,Other Rockfish,0,6,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,595505,AKR,145,ROCK,Other Rockfish,0,11,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,595531,AKR,145,ROCK,Other Rockfish,0,2,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,595532,AKR,145,ROCK,Other Rockfish,0,5,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,595533,AKR,145,ROCK,Other Rockfish,0,6,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,605400,AKR,145,ROCK,Other Rockfish,0,6,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,605431,AKR,145,ROCK,Other Rockfish,0,23,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,605503,AKR,145,ROCK,Other Rockfish,0,9,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,615400,AKR,145,ROCK,Other Rockfish,0,21,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,615431,AKR,145,ROCK,Other Rockfish,0,35,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,615503,AKR,145,ROCK,Other Rockfish,0,4,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,615505,AKR,145,ROCK,Other Rockfish,0,4,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,625402,AKR,145,ROCK,Other Rockfish,0,15,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,625433,AKR,145,ROCK,Other Rockfish,0,2,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
2013,IPHC,IPHC Annual Longline Survey,8,GOA,610,,625435,AKR,145,ROCK,Other Rockfish,0,8,1,"Jason Gasper, NMFS, jason.gasper@noaa.gov",2021-10-31 19:00:02
