Record Count,Loaded to Repository,Survey,Year,Species Code,Common Name,Scientific Name,Sex,Age (years),Age Pop,Mean Length (mm),Std Deviation Length
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,9,3550321.49794858,251.220137180018,21.4846896000792
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,10,5599255.42918325,250.766957294245,22.0493628818937
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,11,3270732.67338845,262.885606426066,23.3962710040212
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,12,5585747.77105326,262.613581196891,23.4229767380227
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,13,2663190.4246238,267.042515837299,22.3291297747238
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,14,2381018.51582517,266.566504573671,26.6447305648079
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,15,2635473.31121384,259.652493400689,19.7808370801103
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,16,1814833.63643734,265.788716292517,21.6682595084987
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,17,1212891.32592593,279.018789592147,21.6644807023603
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,18,1867488.49974457,273.071946074261,16.1472114124652
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,19,950428.824074074,279.847872918728,18.5852331595941
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,20,247549.962962963,270,0
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,21,801860.890038314,281.500085741886,19.6079915375539
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,22,662074.74559387,276.060849228026,18.280332172293
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,23,572110.216666667,289.436804615707,8.27294131484819
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,24,178891.328282828,319.53034773693,8.39600319153116
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,25,383780.450505051,310.78198994803,22.3999741366786
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,26,292017.800505051,309.654549822526,12.6705969519593
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,27,298733.383838384,317.460859071491,7.64704291183449
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,28,329667.722222222,315.912404392369,10.304711233478
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,29,172233.166666667,316.08374242024,4.8811374050047
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,30,135041.217171717,322.540211722115,15.6633642594476
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,31,178734.4,290,0
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,32,270561.027777778,306.657066587052,13.7410580091545
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,33,231125.511111111,296.800345516933,12.5604803394733
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,35,52391.1111111111,320,0
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,36,59049.2727272727,330,0
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,37,59049.2727272727,330,0
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Female,41,61673.8333333333,340,0
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,-9,298078,127.692449627279,11.3410913563454
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,4,2447632.62592138,174.678207242732,24.3115284959748
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,5,2509916.78341308,180.165997423521,24.2656737872587
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,6,2880261.54180882,203.137640189016,17.5707115845436
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,7,3066778.30849206,214.127136150394,31.9073243714723
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,8,2059132.41014747,214.094181828777,26.3280622853856
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,9,4539657.63313975,235.005848836278,19.831876537138
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,10,7709244.6509998,241.282785619344,23.4450524228814
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,11,3992176.60284174,232.63224324669,18.8454830987058
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,12,2973564.64230428,258.350650239124,32.7553653801161
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,13,5000135.05115854,249.166321320363,15.4175821659376
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,14,3807880.52039499,247.733062861687,13.9916509878932
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,15,2213393.92390499,251.012662644978,20.489481089347
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,16,1046403.86010431,243.84096692566,18.8299618830506
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,17,1260514.44459307,257.220820959313,12.0202926172092
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,18,941437.474241158,268.447430857089,10.3547049587974
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,19,270683.838624339,268.707037323293,19.4571955545951
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,20,323618.438122333,250.886412111286,14.4249226924032
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,21,256095.612903226,250,0
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,22,186992.666666667,280,0
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,23,605687.559139785,254.630918957595,10.8389186885057
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,24,93496.3333333333,280,0
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,25,210931.122807018,274.432552773109,4.9676960096928
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,26,294566.552910053,267.518987206716,13.0013248396744
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,27,110447.616883117,296.631115543815,9.41544568891321
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,29,77588.9025974026,304.719688541615,4.99213636495391
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,31,81938.7142857143,300,0
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,33,40969.3571428571,300,0
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,34,73828.0714285714,290,0
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,35,36619.5454545455,310,0
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,37,73828.0714285714,290,0
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,41,117434.789473684,270,0
1,2021-09-29 10:30:17,GOA,1996,30535,harlequin rockfish,Sebastes variegatus,Male,47,93496.3333333333,280,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,-9,219507,319.937951864861,106.348547701507
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,4,205250.833333333,162.396993922071,7.50526181786506
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,5,840480.462626263,195.028347866896,13.8711577455182
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,6,4517023.82640693,213.912367547246,14.8756652776763
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,7,2806991.32611833,222.708433850642,15.5751808250347
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,8,3243783.47297089,259.641112063138,22.2583556642907
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,9,12894194.1582803,266.627155603004,16.2676803476214
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,10,15075636.3688873,277.568732401195,19.5102088377093
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,11,6104398.67093745,287.485070118338,26.3730154204117
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,12,10587542.3716067,292.236823475754,15.7459714350179
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,13,13665290.3336573,299.06481154587,14.8490539084116
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,14,4532605.20660535,311.091698139928,11.5873116299968
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,15,9010531.82431916,307.268407141276,19.0483671509886
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,16,9148603.65190715,301.442259906644,18.7671811938438
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,17,4533495.67872671,312.457587202866,14.9690155518901
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,18,2484569.02747253,301.468527023358,19.4095352256335
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,19,2437027.08600096,308.395451193973,18.39772999325
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,20,2186625.67267081,328.612465287148,15.8567293994283
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,21,2328568.49423077,325.990229717041,7.29835358770986
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,22,1691460.94423077,328.246516267422,7.39747785888273
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,23,3556773.53489011,334.146776434847,10.1672916513799
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,24,1298475.74642857,332.657856481389,12.9254133612617
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,25,841453.035714286,341.906556621762,3.92818126689828
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,26,874268.554945055,333.669988696422,7.74150869640894
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,27,1034696.34065934,336.201927248029,9.25065637512904
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,28,863431.769230769,335.197550240708,11.3539411094367
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,30,602054.291666667,350.547786284224,12.46933310244
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,31,612891.077380952,348.097357002406,11.1804455385542
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,32,310018.785714286,354.825223724922,4.99694439169019
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,34,261541.666666667,364.28041421061,4.94794869533806
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,35,149591,360,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,37,149591,360,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,39,149591,360,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Female,48,160427.785714286,350,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,-9,667560,218.597039966445,93.8387516565931
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,2,18613,120,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,3,208730.166666667,186.302762497994,13.0840479192819
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,4,206415.5,164.078133667288,8.30749817021833
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,5,3272020.225,190.71378791676,15.0627877948971
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,6,5658107.8599359,206.277293887044,14.0511468194115
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,7,2790037.56570513,215.942753639321,14.0072282803772
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,8,2264567.46903846,225.38100235784,15.1370849763041
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,9,8929813.4632265,236.910010945506,13.0475069848342
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,10,11375277.2174573,244.533753230043,17.6109820860096
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,11,5176588.58462251,240.822595168202,17.1122783494871
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,12,8143142.30650997,256.02141390584,12.5313223519159
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,13,15801486.2396907,249.40176071759,15.4549049374846
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,14,11831998.5452116,257.181579437035,14.5305245111285
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,15,5062129.57198413,260.956237835225,13.0736099417863
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,16,2742141.39214489,255.365986789483,14.7936575308101
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,17,1363657.74862637,259.735046923396,23.1408935129617
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,18,611149.740740741,260,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,19,1447510.89285714,275.665657833071,9.05470942671078
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,20,404451.142857143,280,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,21,633279.037037037,250,
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,22,771832.037037037,258.975592703555,19.1890169315069
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,24,852965.169312169,268.504993073742,13.5209054810627
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,25,694068.803571429,276.968053522277,9.52928646626909
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,26,452253.375,270,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,27,483630.857142857,290,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,29,404451.142857143,280,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,31,611149.740740741,260,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,32,452253.375,270,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,36,611149.740740741,260,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,38,404451.142857143,280,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,39,404451.142857143,280,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,43,452253.375,270,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Male,48,241815.428571429,290,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Unknown,-9,7325,130,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Unknown,2,28867,120,0
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Unknown,3,52672,115.827764277035,11.868870706279
1,2021-09-29 10:30:17,GOA,1996,30560,sharpchin rockfish,Sebastes zacentrus,Unknown,4,20464,140,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,-9,267447,661.517870830482,39.0904012162244
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,8,176794.5,407.608975392334,6.48872048086742
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,9,118727,375.340655453267,4.98838188816416
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,10,376769.207142857,415.773625267261,33.9184588586805
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,11,165025.428571429,435.4253110776,4.98187820879862
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,12,761342.632539683,430.722477529742,26.1643238927736
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,13,451893.725396825,452.063502731066,19.493701880829
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,14,382036.285714286,497.693462924614,21.5595210551377
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,15,866554.234432234,497.846628347748,28.0971849400045
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,16,1354970.88324176,502.425461700053,33.4220567894727
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,17,879163.62991453,505.824801546953,35.3219829177853
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,18,755969.777136752,525.834999358357,32.9826268691196
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,19,1040709.08321123,513.620766063673,30.5022175917948
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,20,235639.638095238,518.021648027363,27.1603191258899
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,21,78103.7777777778,549.800123482432,24.2892203147696
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,22,54698.1111111111,470,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,23,194224.561111111,542.173172628556,16.4033536347173
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,25,60213.9111111111,480.992410022638,34.6158363269006
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,26,172374.382539683,532.301319568708,16.6674219223072
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,27,45727.5714285714,550,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,28,24811.8,612.587236718013,17.5527997685462
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,29,10934.6666666667,610,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,30,54042.9583333333,582.920431354378,14.3201329185145
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,34,51325.5714285714,560,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,35,17021.125,570,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,36,63888.3714285714,567.002119321513,14.3232192550816
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,37,26087.1666666667,580,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,38,12249,630,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,41,4080,680,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,42,38461.5,700,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,46,65977,646.286887854858,7.7765700087168
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,48,31476.6666666667,660,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,50,4080,680,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,52,53728,650,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,53,4080,680,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,56,38461.5,700,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,58,31476.6666666667,660,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,60,69853,670,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Female,65,31476.6666666667,660,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,-9,82034,647.690957407904,29.9110067083642
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,7,21682,360,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,8,65313.0833333333,374.266947536035,4.9459715006338
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,9,327555.75,408.222401835413,39.5189925792963
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,10,555279.388888889,410.87880585439,20.8715011598143
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,11,309327.222222222,416.301324200011,25.6764029463142
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,12,1045514.35555556,455.032598096427,29.7201925704675
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,13,682754.698989899,453.232951381719,32.9851148218461
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,14,433608.266666667,483.425737270692,28.7252299622611
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,15,1785688.08964646,493.071935047091,23.4835397416052
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,16,1057376.63611111,497.330148014719,25.6927495578407
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,17,1225876.71464646,491.358090590532,20.8536657998705
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,18,1688861.50252525,497.132619855356,21.3945390344344
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,19,978765.337878788,505.941593301987,26.1846380172048
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,20,577874.865656566,501.904474244142,32.2429690338225
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,21,189760.277777778,503.542481229973,22.2199294246046
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,22,276807.166666667,511.910385268204,29.801276073056
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,23,199194.076767677,502.462895736586,34.3671701775664
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,24,259969.3,528.787391434296,9.15338488166725
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,25,51396.5,540,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,28,151146,537.048946052161,19.319656381091
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,30,36726,570,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,31,111288.122222222,547.916194710207,8.19672211705271
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,32,173768.872222222,543.987690289883,27.0923579790063
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,33,17757,590,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,34,82353.15,568.457490697077,14.5960870811182
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,36,50667.75,580,0
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,38,109379.5,602.540466906504,8.35224730788548
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,43,118225.9,543.681105409221,47.7591655674987
1,2021-09-29 10:30:17,GOA,1999,30100,silvergray rockfish,Sebastes brevispinis,Male,44,28206.2222222222,560,0
